REALCURRENTTIME;CORE_TEMP;CORE_IODINE_CUMULATIVE;CORE_XENON_CUMULATIVE;RODS_POS_ACTUAL;ROD_BANK_POS_0_ORDERED
1126000;349.4383;18.87862;0;73.9927;73.9927
1127000;349.4383;18.87862;0;73.9927;73.9927
1128000;349.4383;18.87862;0;73.9927;73.9927
1129000;349.4383;18.87862;0;73.9927;73.9927
1130000;349.4383;18.87862;0;73.9927;73.9927
1131000;349.4384;19.03811;0;73.9927;73.9927
1132000;349.4384;19.03811;0;73.9927;73.9927
1133001;349.4385;19.03811;0;73.9927;73.9927
1134000;349.4385;19.03811;0;73.9927;73.9927
1135000;349.4385;19.03811;0;73.9927;73.9316
1136000;349.4385;19.03811;0;73.9316;73.9316
1137000;349.4385;19.03811;0;73.9316;73.9316
1138000;349.4385;19.03811;0;73.9316;73.9316
1139000;349.4385;19.03811;0;73.9316;73.9316
1140000;349.4385;19.03811;0;73.9316;73.9316
1141000;349.4385;19.19761;0;73.9316;73.9316
1142000;349.4385;19.19761;0;73.9316;73.9316
1143000;349.4385;19.19761;0;73.9316;73.9316
1144000;349.4385;19.19761;0;73.9316;73.9316
1145000;349.4385;19.19761;0;73.9316;73.8701
1146000;349.4385;19.19761;0;73.8701;73.8701
1147000;349.4385;19.19761;0;73.8701;73.8701
1148000;349.4385;19.19761;0;73.8701;73.8701
1149000;349.4386;19.19761;0;73.8701;73.8701
1150000;349.4386;19.19761;0;73.8701;73.8701
1151000;349.4386;19.35484;0;73.8701;73.8701
1152000;349.4386;19.35484;0;73.8701;73.8701
1153000;349.4386;19.35484;0;73.8701;73.8701
1154000;349.4386;19.35484;0;73.8701;73.8701
1155000;349.4386;19.35484;0;73.8701;73.8084
1156000;349.4386;19.35484;0;73.8084;73.8084
1157000;349.4386;19.35484;0;73.8084;73.8084
1158000;349.4386;19.35484;0;73.8084;73.8084
1159001;349.4386;19.35484;0;73.8084;73.8084
1160000;349.4386;19.35484;0;73.8084;73.8084
1161000;349.4386;19.51534;0;73.8084;73.8084
1162000;349.4387;19.51534;0;73.8084;73.8084
1163000;349.4387;19.51534;0;73.8084;73.8084
1164000;349.4388;19.51534;0;73.8084;73.8084
1165000;349.4388;19.51534;0;73.8084;73.7466
1166000;349.4389;19.51534;0;73.7466;73.7466
1167001;349.4389;19.51534;0;73.7466;73.7466
1168000;349.4389;19.51534;0;73.7466;73.7466
1169000;349.4389;19.51534;0;73.7466;73.7466
1170000;349.4389;19.51534;0;73.7466;73.7466
1171000;349.4389;19.67619;0;73.7466;73.7466
1172000;349.4389;19.67619;0;73.7466;73.7466
1173000;349.4389;19.67619;0;73.7466;73.7466
1174000;349.4389;19.67619;0;73.7466;73.7466
1175000;349.4389;19.67619;0;73.7466;73.6844
1176000;349.4389;19.67619;0;73.6844;73.6844
1177000;349.4389;19.67619;0;73.6844;73.6844
1178000;349.4389;19.67619;0;73.6844;73.6844
1179000;349.4389;19.67619;0;73.6844;73.6844
1180000;349.4389;19.67619;0;73.6844;73.6844
1181000;349.4389;19.83737;0;73.6844;73.6844
1182000;349.4389;19.83737;0;73.6844;73.6844
1183000;349.439;19.83737;0;73.6844;73.6844
1184000;349.439;19.83737;0;73.6844;73.6844
1185000;349.439;19.83737;0;73.6844;73.622
1186000;349.439;19.83737;0;73.622;73.622
1187000;349.439;19.83737;0;73.622;73.622
1188000;349.439;19.83737;0;73.622;73.622
1189001;349.439;19.83737;0;73.622;73.622
1190000;349.439;19.83737;0;73.622;73.622
1191000;349.439;19.99889;0;73.622;73.622
1192000;349.439;19.99889;0;73.622;73.622
1193000;349.439;19.99889;0;73.622;73.622
1194000;349.439;19.99889;0;73.622;73.622
1195000;349.439;19.99889;0;73.57498;73.5593
1196000;349.439;19.99889;0;73.5593;73.5593
1197001;349.439;19.99889;0;73.5593;73.5593
1198000;349.439;19.99889;0;73.5593;73.5593
1199000;349.439;19.99889;0;73.5593;73.5593
1200001;349.439;19.99889;0;73.5593;73.5593
1201000;349.439;20.16075;0;73.5593;73.5593
1202000;349.4391;20.16075;0;73.5593;73.5593
1203000;349.4391;20.16075;0;73.5593;73.5593
1204000;349.4391;20.16075;0;73.5593;73.5593
1205000;349.4391;20.16075;0;73.5593;73.4964
1206000;349.4391;20.16075;0;73.4964;73.4964
1207000;349.4391;20.16075;0;73.4964;73.4964
1208001;349.4391;20.16075;0;73.4964;73.4964
1209000;349.4391;20.16075;0;73.4964;73.4964
1210000;349.4391;20.16075;0;73.4964;73.4964
1211000;349.4391;20.32296;0;73.4964;73.4964
1212000;349.4391;20.32296;0;73.4964;73.4964
1213001;349.4391;20.32296;0;73.4964;73.4964
1214001;349.4391;20.32296;0;73.4964;73.4964
1215000;349.4391;20.32296;0;73.4964;73.4332
1216000;349.4392;20.32296;0;73.4332;73.4332
1217000;349.4393;20.32296;0;73.4332;73.4332
1218000;349.4393;20.32296;0;73.4332;73.4332
1219001;349.4394;20.32296;0;73.4332;73.4332
1220000;349.4394;20.32296;0;73.4332;73.4332
1221000;349.4394;20.4855;0;73.4332;73.4332
1222000;349.4394;20.4855;0;73.4332;73.4332
1223000;349.4394;20.4855;0;73.4332;73.4332
1224000;349.4394;20.4855;0;73.4332;73.4332
1225000;349.4394;20.4855;0;73.4332;73.37
1226000;349.4394;20.4855;0;73.37;73.37
1227000;349.4394;20.4855;0;73.37;73.37
1228000;349.4394;20.4855;0;73.37;73.37
1229000;349.4394;20.4855;0;73.37;73.37
1230000;349.4394;20.4855;0;73.37;73.37
1231000;349.4394;20.6484;0;73.37;73.37
1232000;349.4394;20.6484;0;73.37;73.37
1233001;349.4394;20.6484;0;73.37;73.37
1234000;349.4394;20.6484;0;73.37;73.37
1235000;349.4395;20.6484;0;73.37;73.3064
1236000;349.4396;20.6484;0;73.3064;73.3064
1237000;349.4397;20.6484;0;73.3064;73.3064
1238001;349.4397;20.6484;0;73.3064;73.3064
1239000;349.4397;20.6484;0;73.3064;73.3064
1240000;349.4397;20.6484;0;73.3064;73.3064
1241000;349.4397;20.81163;0;73.3064;73.3064
1242000;349.4397;20.81163;0;73.3064;73.3064
1243000;349.4397;20.81163;0;73.3064;73.3064
1244000;349.4397;20.81163;0;73.3064;73.3064
1245000;349.4397;20.81163;0;73.3064;73.2427
1246000;349.4397;20.81163;0;73.2427;73.2427
1247000;349.4397;20.81163;0;73.2427;73.2427
1248001;349.4397;20.81163;0;73.2427;73.2427
1249001;349.4398;20.81163;0;73.2427;73.2427
1250001;349.4398;20.81163;0;73.2427;73.2427
1251000;349.4399;20.97521;0;73.2427;73.2427
1252000;349.4399;20.97521;0;73.2427;73.2427
1253000;349.4399;20.97521;0;73.2427;73.2427
1254000;349.4399;20.97521;0;73.2427;73.2427
1255000;349.4399;20.97521;0;73.2427;73.1787
1256000;349.4399;20.97521;0;73.1787;73.1787
1257000;349.4399;20.97521;0;73.1787;73.1787
1258000;349.4399;20.97521;0;73.1787;73.1787
1259000;349.4399;20.97521;0;73.1787;73.1787
1260000;349.4399;20.97521;0;73.1787;73.1787
1261001;349.4399;21.13913;0;73.1787;73.1787
1262000;349.4399;21.13913;0;73.1787;73.1787
1263000;349.4399;21.13913;0;73.1787;73.1787
1264001;349.4399;21.13913;0;73.1787;73.1787
1265000;349.4399;21.13913;0;73.1465;73.1143
1266000;349.44;21.13913;0;73.1143;73.1143
1267000;349.4401;21.13913;0;73.1143;73.1143
1268000;349.4402;21.13913;0;73.1143;73.1143
1269001;349.4403;21.13913;0;73.1143;73.1143
1270000;349.4404;21.13913;0;73.1143;73.1143
1271000;349.4405;21.3034;0;73.1143;73.1143
1272000;349.4405;21.3034;0;73.1143;73.1143
1273000;349.4405;21.3034;0;73.1143;73.1143
1274001;349.4405;21.3034;0;73.1143;73.1143
1275000;349.4405;21.3034;0;73.1143;73.0502
1276000;349.4405;21.3034;0;73.0502;73.0502
1277000;349.4405;21.3034;0;73.0502;73.0502
1278001;349.4405;21.3034;0;73.0502;73.0502
1279000;349.4405;21.3034;0;73.0502;73.0502
1280000;349.4405;21.3034;0;73.0502;73.0502
1281000;349.4405;21.46801;0;73.0502;73.0502
1282000;349.4405;21.46801;0;73.0502;73.0502
1283000;349.4405;21.46801;0;73.0502;73.0502
1284000;349.4405;21.46801;0;73.0502;73.0502
1285000;349.4406;21.46801;0;73.0502;72.9855
1286000;349.4407;21.46801;0;72.9855;72.9855
1287000;349.4408;21.46801;0;72.9855;72.9855
1288000;349.4409;21.46801;0;72.9855;72.9855
1289001;349.4409;21.46801;0;72.9855;72.9855
1290000;349.441;21.46801;0;72.9855;72.9855
1291000;349.441;21.63297;0;72.9855;72.9855
1292001;349.441;21.63297;0;72.9855;72.9855
1293000;349.441;21.63297;0;72.9855;72.9855
1294000;349.441;21.63297;0;72.9855;72.9855
1295000;349.441;21.63297;0;72.9855;72.9208
1296001;349.441;21.63297;0;72.9208;72.9208
1297000;349.441;21.63297;0;72.9208;72.9208
1298000;349.441;21.63297;0;72.9208;72.9208
1299000;349.441;21.63297;0;72.9208;72.9208
1300000;349.441;21.63297;0;72.9208;72.9208
1301000;349.441;21.79828;0;72.9208;72.9208
1302000;349.441;21.79828;0;72.9208;72.9208
1303000;349.441;21.79828;0;72.9208;72.9208
1304001;349.441;21.79828;0;72.9208;72.9208
1305000;349.441;21.79828;0;72.9208;72.8555
1306000;349.441;21.79828;0;72.8555;72.8555
1307001;349.4411;21.79828;0;72.8555;72.8555
1308001;349.4412;21.79828;0;72.8555;72.8555
1309000;349.4413;21.79828;0;72.8555;72.8555
1310000;349.4414;21.79828;0;72.8555;72.8555
1311001;349.4415;21.96393;0;72.8555;72.8555
1312000;349.4415;21.96393;0;72.8555;72.8555
1313000;349.4415;21.96393;0;72.8555;72.8555
1314001;349.4415;21.96393;0;72.8555;72.8555
1315000;349.4415;21.96393;0;72.8555;72.7904
1316001;349.4415;21.96393;0;72.7904;72.7904
1317000;349.4415;21.96393;0;72.7904;72.7904
1318000;349.4415;21.96393;0;72.7904;72.7904
1319000;349.4415;21.96393;0;72.7904;72.7904
1320000;349.4415;21.96393;0;72.7904;72.7904
1321000;349.4415;22.12993;0;72.7904;72.7904
1322000;349.4415;22.12993;0;72.7904;72.7904
1323000;349.4416;22.12993;0;72.7904;72.7904
1324000;349.4416;22.12993;0;72.7904;72.7904
1325000;349.4416;22.12993;0;72.7904;72.7247
1326000;349.4416;22.12993;0;72.7247;72.7247
1327000;349.4417;22.12993;0;72.7247;72.7247
1328000;349.4419;22.12993;0;72.7247;72.7247
1329000;349.442;22.12993;0;72.7247;72.7247
1330000;349.442;22.12993;0;72.7247;72.7247
1331000;349.442;22.29628;0;72.7247;72.7247
1332000;349.442;22.29628;0;72.7247;72.7247
1333000;349.442;22.29628;0;72.7247;72.7247
1334000;349.442;22.29628;0;72.7247;72.7247
1335000;349.442;22.29628;0;72.7247;72.6591
1336000;349.442;22.29628;0;72.6591;72.6591
1337000;349.442;22.29628;0;72.6591;72.6591
1338000;349.442;22.29628;0;72.6591;72.6591
1339000;349.442;22.29628;0;72.6591;72.6591
1340000;349.4421;22.29628;0;72.6591;72.6591
1341000;349.4422;22.46297;0;72.6591;72.6591
1342000;349.4422;22.46297;0;72.6591;72.6591
1343000;349.4422;22.46297;0;72.6591;72.6591
1344000;349.4422;22.46297;0;72.6591;72.6591
1345000;349.4422;22.46297;0;72.6591;72.5931
1346000;349.4422;22.46297;0;72.5931;72.5931
1347000;349.4422;22.46297;0;72.5931;72.5931
1348000;349.4422;22.46297;0;72.5931;72.5931
1349000;349.4422;22.46297;0;72.5931;72.5931
1350000;349.4422;22.46297;0;72.5931;72.5931
1351000;349.4422;22.63002;0;72.5931;72.5931
1352000;349.4422;22.63002;0;72.5931;72.5931
1353000;349.4422;22.63002;0;72.5931;72.5931
1354000;349.4422;22.63002;0;72.5931;72.5931
1355000;349.4422;22.63002;0;72.5433;72.5267
1356000;349.4422;22.63002;0;72.5433;72.5267
1357000;349.4422;22.63002;0;72.5267;72.5267
1358000;349.4422;22.63002;0;72.5267;72.5267
1359000;349.4422;22.63002;0;72.5267;72.5267
1360000;349.4422;22.63002;0;72.5267;72.5267
1361000;349.4422;22.79741;0;72.5267;72.5267
1362000;349.4422;22.79741;0;72.5267;72.5267
1363000;349.4424;22.79741;0;72.5267;72.5267
1364000;349.4425;22.79741;0;72.5267;72.5267
1365000;349.4426;22.79741;0;72.5267;72.4604
1366000;349.4427;22.79741;0;72.4604;72.4604
1367000;349.4427;22.79741;0;72.4604;72.4604
1368000;349.4427;22.79741;0;72.4604;72.4604
1369000;349.4427;22.79741;0;72.4604;72.4604
1370000;349.4427;22.79741;0;72.4604;72.4604
1371000;349.4427;22.96516;0;72.4604;72.4604
1372000;349.4427;22.96516;0;72.4604;72.4604
1373000;349.4427;22.96516;0;72.4604;72.4604
1374001;349.4427;22.96516;0;72.4604;72.4604
1375000;349.4427;22.96516;0;72.4604;72.3936
1376001;349.4427;22.96516;0;72.3936;72.3936
1377000;349.4427;22.96516;0;72.3936;72.3936
1378000;349.4427;22.96516;0;72.3936;72.3936
1379000;349.4427;22.96516;0;72.3936;72.3936
1380000;349.4427;22.96516;0;72.3936;72.3936
1381000;349.4427;23.13326;0;72.3936;72.3936
1382000;349.4428;23.13326;0;72.3936;72.3936
1383000;349.443;23.13326;0;72.3936;72.3936
1384001;349.4431;23.13326;0;72.3936;72.3936
1385000;349.4431;23.13326;0;72.3936;72.3268
1386000;349.4431;23.13326;0;72.3268;72.3268
1387000;349.4431;23.13326;0;72.3268;72.3268
1388000;349.4431;23.13326;0;72.3268;72.3268
1389000;349.4431;23.13326;0;72.3268;72.3268
1390000;349.4431;23.13326;0;72.3268;72.3268
1391001;349.4431;23.3017;0;72.3268;72.3268
1392000;349.4431;23.3017;0;72.3268;72.3268
1393000;349.4431;23.3017;0;72.3268;72.3268
1394000;349.4431;23.3017;0;72.3268;72.3268
1395000;349.4431;23.3017;0;72.3268;72.2595
1396000;349.4431;23.3017;0;72.2595;72.2595
1397000;349.4431;23.3017;0;72.2595;72.2595
1398000;349.4431;23.3017;0;72.2595;72.2595
1399000;349.4431;23.3017;0;72.2595;72.2595
1400000;349.4431;23.3017;0;72.2595;72.2595
1401000;349.4431;23.4705;0;72.2595;72.2595
1402000;349.4432;23.4705;0;72.2595;72.2595
1403000;349.4433;23.4705;0;72.2595;72.2595
1404000;349.4435;23.4705;0;72.2595;72.2595
1405000;349.4436;23.4705;0;72.2595;72.1924
1406000;349.4437;23.4705;0;72.1924;72.1924
1407000;349.4438;23.4705;0;72.1924;72.1924
1408000;349.4438;23.4705;0;72.1924;72.1924
1409000;349.4438;23.4705;0;72.1924;72.1924
1410000;349.4438;23.4705;0;72.1924;72.1924
1411000;349.4438;23.63965;0;72.1924;72.1924
1412000;349.4438;23.63965;0;72.1924;72.1924
1413000;349.4438;23.63965;0;72.1924;72.1924
1414000;349.4438;23.63965;0;72.1924;72.1924
1415001;349.4438;23.63965;0;72.1924;72.1248
1416000;349.4438;23.63965;0;72.1248;72.1248
1417001;349.4438;23.63965;0;72.1248;72.1248
1418000;349.4438;23.63965;0;72.1248;72.1248
1419000;349.4438;23.63965;0;72.1248;72.1248
1420000;349.4438;23.63965;0;72.1248;72.1248
1421000;349.4439;23.80915;0;72.1248;72.1248
1422000;349.4441;23.80915;0;72.1248;72.1248
1423001;349.4442;23.80915;0;72.1248;72.1248
1424000;349.4442;23.80915;0;72.1248;72.1248
1425000;349.4442;23.80915;0;72.1248;72.0572
1426000;349.4442;23.80915;0;72.0572;72.0572
1427000;349.4442;23.80915;0;72.0572;72.0572
1428000;349.4442;23.80915;0;72.0572;72.0572
1429001;349.4442;23.80915;0;72.0572;72.0572
1430000;349.4442;23.80915;0;72.0572;72.0572
1431000;349.4442;23.979;0;72.0572;72.0572
1432000;349.4442;23.979;0;72.0572;72.0572
1433000;349.4442;23.979;0;72.0572;72.0572
1434000;349.4442;23.979;0;72.0572;72.0572
1435001;349.4443;23.979;0;72.0572;71.9891
1436000;349.4444;23.979;0;71.9891;71.9891
1437000;349.4445;23.979;0;71.9891;71.9891
1438000;349.4445;23.979;0;71.9891;71.9891
1439000;349.4445;23.979;0;71.9891;71.9891
1440000;349.4445;23.979;0;71.9891;71.9891
1441000;349.4445;24.14921;0;71.9891;71.9891
1442000;349.4445;24.14921;0;71.9891;71.9891
1443000;349.4445;24.14921;0;71.9891;71.9891
1444000;349.4445;24.14921;0;71.9891;71.9891
1445000;349.4445;24.14921;0;71.9891;71.9208
1446000;349.4445;24.14921;0;71.9208;71.9208
1447000;349.4445;24.14921;0;71.9208;71.9208
1448000;349.4445;24.14921;0;71.9208;71.9208
1449000;349.4447;24.14921;0;71.9208;71.9208
1450000;349.4448;24.14921;0;71.9208;71.9208
1451000;349.4449;24.31977;0;71.9208;71.9208
1452000;349.4451;24.31977;0;71.9208;71.9208
1453000;349.4451;24.31977;0;71.9208;71.9208
1454000;349.4451;24.31977;0;71.9208;71.9208
1455000;349.4451;24.31977;0;71.9208;71.8527
1456000;349.4451;24.31977;0;71.8527;71.8527
1457000;349.4451;24.31977;0;71.8527;71.8527
1458000;349.4451;24.31977;0;71.8527;71.8527
1459000;349.4451;24.31977;0;71.8527;71.8527
1460000;349.4451;24.31977;0;71.8527;71.8527
1461000;349.4451;24.49068;0;71.8527;71.8527
1462000;349.4451;24.49068;0;71.8527;71.8527
1463001;349.4451;24.49068;0;71.8527;71.8527
1464000;349.4451;24.49068;0;71.8527;71.8527
1465000;349.4451;24.49068;0;71.8527;71.7838
1466000;349.4451;24.49068;0;71.7838;71.7838
1467000;349.4453;24.49068;0;71.7838;71.7838
1468000;349.4454;24.49068;0;71.7838;71.7838
1469000;349.4456;24.49068;0;71.7838;71.7838
1470000;349.4456;24.49068;0;71.7838;71.7838
1471000;349.4456;24.66195;0;71.7838;71.7838
1472000;349.4456;24.66195;0;71.7838;71.7838
1473000;349.4456;24.66195;0;71.7838;71.7838
1474000;349.4456;24.66195;0;71.7838;71.7838
1475000;349.4456;24.66195;0;71.7838;71.7151
1476000;349.4456;24.66195;0;71.7151;71.7151
1477000;349.4456;24.66195;0;71.7151;71.7151
1478000;349.4456;24.66195;0;71.7151;71.7151
1479000;349.4456;24.66195;0;71.7151;71.7151
1480000;349.4456;24.66195;0;71.7151;71.7151
1481001;349.4456;24.83357;0;71.7151;71.7151
1482000;349.4456;24.83357;0;71.7151;71.7151
1483000;349.4456;24.83357;0;71.7151;71.7151
1484000;349.4457;24.83357;0;71.7151;71.7151
1485000;349.4457;24.83357;0;71.7151;71.6458
1486000;349.4459;24.83357;0;71.6458;71.6458
1487000;349.4459;24.83357;0;71.6458;71.6458
1488000;349.4459;24.83357;0;71.6458;71.6458
1489000;349.4459;24.83357;0;71.6458;71.6458
1490000;349.4459;24.83357;0;71.6458;71.6458
1491000;349.4459;25.00554;0;71.6458;71.6458
1492000;349.4459;25.00554;0;71.6458;71.6458
1493000;349.4459;25.00554;0;71.6458;71.6458
1494000;349.4459;25.00554;0;71.6458;71.6458
1495000;349.4459;25.00554;0;71.6458;71.5764
1496000;349.4459;25.00554;0;71.5764;71.5764
1497000;349.4459;25.00554;0;71.5764;71.5764
1498000;349.4459;25.00554;0;71.5764;71.5764
1499000;349.4459;25.00554;0;71.5764;71.5764
1500000;349.4459;25.00554;0;71.5764;71.5764
1501000;349.4459;25.17788;0;71.5764;71.5764
1502000;349.446;25.17788;0;71.5764;71.5764
1503000;349.4462;25.17788;0;71.5764;71.5764
1504000;349.4462;25.17788;0;71.5764;71.5764
1505000;349.4462;25.17788;0;71.5764;71.5069
1506000;349.4462;25.17788;0;71.5069;71.5069
1507000;349.4462;25.17788;0;71.5069;71.5069
1508001;349.4462;25.17788;0;71.5069;71.5069
1509000;349.4462;25.17788;0;71.5069;71.5069
1510000;349.4462;25.17788;0;71.5069;71.5069
1511000;349.4462;25.35057;0;71.5069;71.5069
1512000;349.4462;25.35057;0;71.5069;71.5069
1513000;349.4462;25.35057;0;71.5069;71.5069
1514000;349.4462;25.35057;0;71.5069;71.5069
1515000;349.4462;25.35057;0;71.5069;71.4369
1516001;349.4462;25.35057;0;71.4369;71.4369
1517000;349.4462;25.35057;0;71.4369;71.4369
1518001;349.4462;25.35057;0;71.4369;71.4369
1519000;349.4462;25.35057;0;71.4369;71.4369
1520000;349.4462;25.35057;0;71.4369;71.4369
1521000;349.4463;25.52362;0;71.4369;71.4369
1522000;349.4465;25.52362;0;71.4369;71.4369
1523000;349.4465;25.52362;0;71.4369;71.4369
1524000;349.4465;25.52362;0;71.4369;71.4369
1525000;349.4465;25.52362;0;71.4369;71.3669
1526000;349.4465;25.52362;0;71.3669;71.3669
1527000;349.4465;25.52362;0;71.3669;71.3669
1528000;349.4465;25.52362;0;71.3669;71.3669
1529000;349.4465;25.52362;0;71.3669;71.3669
1530000;349.4465;25.52362;0;71.3669;71.3669
1530999;349.4465;25.69703;0;71.3669;71.3669
1532000;349.4465;25.69703;0;71.3669;71.3669
1533000;349.4465;25.69703;0;71.3669;71.3669
1534000;349.4465;25.69703;0;71.3669;71.3669
1535000;349.4465;25.69703;0;71.3669;71.2964
1536000;349.4466;25.69703;0;71.2964;71.2964
1537000;349.4468;25.69703;0;71.2964;71.2964
1538000;349.4468;25.69703;0;71.2964;71.2964
1539000;349.4468;25.69703;0;71.2964;71.2964
1540000;349.4468;25.69703;0;71.2964;71.2964
1541000;349.4468;25.8708;0;71.2964;71.2964
1542000;349.4468;25.8708;0;71.2964;71.2964
1543000;349.4468;25.8708;0;71.2964;71.2964
1544000;349.4468;25.8708;0;71.2964;71.2964
1545001;349.4468;25.8708;0;71.2964;71.2259
1546000;349.6468;25.8708;0;71.2259;71.2259
1547000;349.6468;25.8708;0;71.2259;71.2259
1548000;349.6468;25.8708;0;71.2259;71.2259
1549000;349.6468;25.8708;0;71.2259;71.2259
1550001;349.6468;25.8708;0;71.2259;71.2259
1551000;349.8466;26.04494;0;71.2259;71.2259
1552000;349.8466;26.04494;0;71.2259;71.2259
1553000;349.8466;26.04494;0;71.2259;71.2259
1554000;349.8466;26.04494;0;71.2259;71.2259
1555000;349.8466;26.04494;0;71.2259;71.5355
1556000;349.8466;26.04494;0;71.5355;71.5355
1557000;349.8466;26.04494;0;71.5355;71.5355
1558000;349.8466;26.04494;0;71.5355;71.5355
1559000;349.8466;26.04494;0;71.5355;71.5355
1560000;349.8466;26.04494;0;71.5355;71.5355
1561000;349.8466;26.21749;0;71.5355;71.5355
1562000;349.8466;26.21749;0;71.5355;71.5355
1563000;349.8466;26.21749;0;71.5355;71.5355
1564000;349.8466;26.21749;0;71.5355;71.5355
1565000;349.8466;26.21749;0;71.5355;71.5006
1566000;349.8466;26.21749;0;71.5006;71.5006
1567000;349.8466;26.21749;0;71.5006;71.5006
1568000;349.8466;26.21749;0;71.5006;71.5006
1569000;349.8466;26.21749;0;71.5006;71.5006
1570001;349.8467;26.21749;0;71.5006;71.5006
1571000;349.8468;26.38911;0;71.5006;71.5006
1572000;349.8468;26.38911;0;71.5006;71.5006
1573000;349.8468;26.38911;0;71.5006;71.5006
1574000;349.8468;26.38911;0;71.5006;71.5006
1575000;349.8468;26.38911;0;71.5006;71.4658
1576000;349.8468;26.38911;0;71.4658;71.4658
1577001;349.8468;26.38911;0;71.4658;71.4658
1578000;349.8468;26.38911;0;71.4658;71.4658
1579000;349.8468;26.38911;0;71.4658;71.4658
1580000;349.8468;26.38911;0;71.4658;71.4658
1581000;349.8468;26.5608;0;71.4658;71.4658
1582000;349.8468;26.5608;0;71.4658;71.4658
1583000;349.8468;26.5608;0;71.4658;71.4658
1584000;349.8468;26.5608;0;71.4658;71.4658
1585000;349.8468;26.5608;0;71.4658;71.4308
1586000;349.8468;26.5608;0;71.4308;71.4308
1587000;349.8468;26.5608;0;71.4308;71.4308
1588000;349.8468;26.5608;0;71.4308;71.4308
1589000;349.8468;26.5608;0;71.4308;71.4308
1590000;349.8468;26.5608;0;71.4308;71.4308
1591000;349.8469;26.73257;0;71.4308;71.4308
1592000;349.847;26.73257;0;71.4308;71.4308
1593000;349.847;26.73257;0;71.4308;71.4308
1594000;349.847;26.73257;0;71.4308;71.4308
1595000;349.847;26.73257;0;71.4308;71.3959
1596000;349.847;26.73257;0;71.3959;71.3959
1597000;349.847;26.73257;0;71.3959;71.3959
1598000;349.847;26.73257;0;71.3959;71.3959
1599000;349.847;26.73257;0;71.3959;71.3959
1600000;349.847;26.73257;0;71.3959;71.3959
1601000;349.847;26.90442;0;71.3959;71.3959
1602000;349.847;26.90442;0;71.3959;71.3959
1603000;349.847;26.90442;0;71.3959;71.3959
1604000;349.847;26.90442;0;71.3959;71.3959
1605000;349.847;26.90442;0;71.3959;71.3607
1606000;349.847;26.90442;0;71.3607;71.3607
1607000;349.847;26.90442;0;71.3607;71.3607
1608000;349.8471;26.90442;0;71.3607;71.3607
1609000;349.8471;26.90442;0;71.3607;71.3607
1610000;349.8472;26.90442;0;71.3607;71.3607
1611000;349.8473;27.07635;0;71.3607;71.3607
1612000;349.8473;27.07635;0;71.3607;71.3607
1613000;349.9272;27.07635;0;71.3607;71.3607
1614000;349.9273;27.07635;0;71.3607;71.3607
1615000;349.9273;27.07635;0;71.33016;71.3258
1616000;349.9273;27.07635;0;71.33016;71.3258
1617000;349.8473;27.07635;0;71.3258;71.3258
1618000;349.8473;27.07635;0;71.3258;71.3258
1619000;349.8473;27.07635;0;71.3258;71.3258
1620000;349.8473;27.07635;0;71.3258;71.3258
1621000;349.8473;27.07635;0;71.3258;71.3258
1622000;349.8473;27.24834;0;71.3258;71.3258
1623000;349.8473;27.24834;0;71.3258;71.3258
1624000;349.8473;27.24834;0;71.3258;71.3258
1625000;349.8473;27.24834;0;71.3258;71.2905
1626000;349.8473;27.24834;0;71.2905;71.2905
1627000;349.8473;27.24834;0;71.2905;71.2905
1628000;349.8473;27.24834;0;71.2905;71.2905
1629000;349.8474;27.24834;0;71.2905;71.2905
1630000;349.8474;27.24834;0;71.2905;71.2905
1631000;349.8475;27.24834;0;71.2905;71.2905
1632000;349.8475;27.42042;0;71.2905;71.2905
1633000;349.8475;27.42042;0;71.2905;71.2905
1634000;349.8475;27.42042;0;71.2905;71.2905
1635000;349.8475;27.42042;0;71.2905;71.2554
1636000;349.8475;27.42042;0;71.2554;71.2554
1637000;349.8475;27.42042;0;71.2554;71.2554
1638000;349.8475;27.42042;0;71.2554;71.2554
1639000;349.8475;27.42042;0;71.2554;71.2554
1640000;349.8475;27.42042;0;71.2554;71.2554
1641000;349.8475;27.42042;0;71.2554;71.2554
1642000;349.8475;27.59257;0;71.2554;71.2554
1643000;349.8475;27.59257;0;71.2554;71.2554
1644000;349.8475;27.59257;0;71.2554;71.2554
1645000;349.8475;27.59257;0;71.2554;71.22
1646000;349.8476;27.59257;0;71.22;71.22
1647000;349.8476;27.59257;0;71.22;71.22
1648000;349.8477;27.59257;0;71.22;71.22
1649000;349.8477;27.59257;0;71.22;71.22
1650000;349.8478;27.59257;0;71.22;71.22
1651000;349.8478;27.59257;0;71.22;71.22
1652000;349.8478;27.76479;0;71.22;71.22
1653000;349.8478;27.76479;0;71.22;71.22
1654000;349.8478;27.76479;0;71.22;71.22
1655000;349.8478;27.76479;0;71.22;71.1848
1656000;349.8478;27.76479;0;71.1848;71.1848
1657000;349.8478;27.76479;0;71.1848;71.1848
1658000;349.8478;27.76479;0;71.1848;71.1848
1659000;349.8478;27.76479;0;71.1848;71.1848
1660000;349.8478;27.76479;0;71.1848;71.1848
1661000;349.8478;27.76479;0;71.1848;71.1848
1662000;349.8478;27.93708;0;71.1848;71.1848
1663000;349.8478;27.93708;0;71.1848;71.1848
1664000;349.8478;27.93708;0;71.1848;71.1848
1665000;349.8478;27.93708;0;71.1848;71.1493
